striker,venue,runs_scored,balls_faced,dismissals,strike_rate,average
JM How,"MA Chidambaram Stadium, Chepauk",23,44,1,52.27272727272727,23.0
JM How,McLean Park,226,226,2,100.0,113.0
JM How,Nehru Stadium,9,15,1,60.0,9.0
JM How,Newlands,15,34,1,44.11764705882353,15.0
JM How,Pallekele International Cricket Stadium,4,29,1,13.793103448275861,4.0
JM How,Queenstown Events Centre,7,12,1,58.333333333333336,7.0
JM How,Riverside Ground,20,46,1,43.47826086956522,20.0
JM How,Sawai Mansingh Stadium,5,13,1,38.46153846153847,5.0
JM How,Seddon Park,12,39,1,30.76923076923077,12.0
JM How,St George's Park,76,108,2,70.37037037037037,38.0
JM How,Sydney Cricket Ground,4,10,1,40.0,4.0
JM How,"Vidarbha Cricket Association Stadium, Jamtha",22,47,1,46.808510638297875,22.0
JM How,Westpac Stadium,99,146,4,67.8082191780822,24.75
JM Kemp,Adelaide Oval,6,4,0,150.0,
JM Kemp,"Beausejour Stadium, Gros Islet",49,97,0,50.51546391752577,
JM Kemp,Bellerive Oval,0,1,1,0.0,0.0
JM Kemp,Brabourne Stadium,26,55,0,47.27272727272727,
JM Kemp,"Brisbane Cricket Ground, Woolloongabba",39,43,1,90.69767441860465,39.0
JM Kemp,Buffalo Park,108,81,1,133.33333333333331,108.0
JM Kemp,"Civil Service Cricket Club, Stormont",79,74,1,106.75675675675676,79.0
JM Kemp,Docklands Stadium,23,39,2,58.97435897435898,11.5
JM Kemp,Gaddafi Stadium,9,24,2,37.5,4.5
JM Kemp,Iqbal Stadium,42,74,2,56.75675675675676,21.0
JM Kemp,Kingsmead,92,104,5,88.46153846153845,18.4
JM Kemp,M Chinnaswamy Stadium,5,8,1,62.5,5.0
JM Kemp,"MA Chidambaram Stadium, Chepauk",86,80,2,107.5,43.0
JM Kemp,Mangaung Oval,32,26,1,123.07692307692308,32.0
JM Kemp,New Wanderers Stadium,13,17,1,76.47058823529412,13.0
JM Kemp,Newlands,216,179,1,120.67039106145252,216.0
JM Kemp,Providence Stadium,12,48,2,25.0,6.0
JM Kemp,"Punjab Cricket Association Stadium, Mohali",64,114,1,56.14035087719298,64.0
JM Kemp,"Queen's Park Oval, Port of Spain",8,8,1,100.0,8.0
JM Kemp,"Rajiv Gandhi International Stadium, Uppal",46,49,0,93.87755102040816,
JM Kemp,"Sardar Patel Stadium, Motera",7,18,1,38.88888888888889,7.0
JM Kemp,Sawai Mansingh Stadium,3,7,1,42.857142857142854,3.0
JM Kemp,Sedgars Park,10,9,1,111.11111111111111,10.0
JM Kemp,St George's Park,117,117,4,100.0,29.25
JM Kemp,SuperSport Park,44,59,3,74.57627118644068,14.666666666666666
JM Kemp,Sydney Cricket Ground,28,36,1,77.77777777777779,28.0
JM Kemp,The Wanderers Stadium,32,64,2,50.0,16.0
JM Kemp,Wankhede Stadium,11,12,1,91.66666666666666,11.0
JM Kemp,"Warner Park, Basseterre",13,14,1,92.85714285714286,13.0
JM Kemp,Western Australia Cricket Association Ground,6,12,1,50.0,6.0
JM Mennie,New Wanderers Stadium,1,3,1,33.33333333333333,1.0
JM Mennie,Newlands,0,2,1,0.0,0.0
JM Vince,Adelaide Oval,5,6,1,83.33333333333334,5.0
JM Vince,"Edgbaston, Birmingham",102,98,1,104.08163265306123,102.0
JM Vince,Headingley,74,77,2,96.1038961038961,37.0
JM Vince,Lord's,0,2,1,0.0,0.0
JM Vince,"Lord's, London",56,53,1,105.66037735849056,56.0
JM Vince,Melbourne Cricket Ground,22,46,1,47.82608695652174,22.0
JM Vince,Old Trafford,26,31,1,83.87096774193549,26.0
JM Vince,Shere Bangla National Stadium,21,30,2,70.0,10.5
JM Vince,"Shere Bangla National Stadium, Mirpur",11,25,2,44.0,5.5
JM Vince,Sophia Gardens,51,56,1,91.07142857142857,51.0
JM Vince,Sydney Cricket Ground,60,73,1,82.1917808219178,60.0
JM Vince,The Rose Bowl,57,67,3,85.07462686567165,19.0
JM Vince,"The Village, Malahide",18,28,1,64.28571428571429,18.0
JM Vince,Trent Bridge,43,40,1,107.5,43.0
JM Vince,Zahur Ahmed Chowdhury Stadium,32,37,1,86.48648648648648,32.0
JM Vince,"Zahur Ahmed Chowdhury Stadium, Chattogram",38,44,1,86.36363636363636,38.0
JN Frylinck,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),33,48,3,68.75,11.0
JN Frylinck,"Amini Park, Port Moresby",36,74,2,48.64864864864865,18.0
JN Frylinck,"Cambusdoon New Ground, Ayr",7,18,2,38.88888888888889,3.5
JN Frylinck,Central Broward Regional Park Stadium Turf Ground,36,49,3,73.46938775510205,12.0
JN Frylinck,"ICC Academy, Dubai",64,86,1,74.4186046511628,64.0
JN Frylinck,Sharjah Cricket Stadium,43,39,1,110.25641025641026,43.0
JN Frylinck,"Titwood, Glasgow",60,48,0,125.0,
JN Frylinck,"Tribhuvan University International Cricket Ground, Kirtipur",13,10,1,130.0,13.0
JN Frylinck,Wanderers Cricket Ground,16,6,0,266.66666666666663,
JN Frylinck,"Wanderers Cricket Ground, Windhoek",32,42,3,76.19047619047619,10.666666666666666
JN Gillespie,Adelaide Oval,44,42,0,104.76190476190477,
JN Gillespie,Brisbane Cricket Ground,6,9,1,66.66666666666666,6.0
JN Gillespie,Edgbaston,1,3,2,33.33333333333333,0.5
JN Gillespie,Harare Sports Club,33,16,0,206.25,
JN Gillespie,Lord's,0,1,1,0.0,0.0
JN Gillespie,Melbourne Cricket Ground,11,13,0,84.61538461538461,
JN Gillespie,"New Wanderers Stadium, Johannesburg",6,5,0,120.0,
JN Gillespie,"Queen's Park (New), St George's, Grenada",1,1,1,100.0,1.0
JN Gillespie,R.Premadasa Stadium,8,15,0,53.333333333333336,
JN Gillespie,Sydney Cricket Ground,1,2,0,50.0,
JN Gillespie,W.A.C.A. Ground,4,3,1,133.33333333333331,4.0
JN Hamilton,Zahur Ahmed Chowdhury Stadium,5,16,1,31.25,5.0
JN Loftie-Eaton,"Amini Park, Port Moresby",52,66,2,78.78787878787878,26.0
JN Loftie-Eaton,"Cambusdoon New Ground, Ayr",79,106,2,74.52830188679245,39.5
JN Loftie-Eaton,Dubai International Cricket Stadium,68,86,2,79.06976744186046,34.0
JN Loftie-Eaton,"ICC Academy, Dubai",37,74,1,50.0,37.0
JN Loftie-Eaton,Sharjah Cricket Stadium,80,109,2,73.39449541284404,40.0
JN Loftie-Eaton,"Titwood, Glasgow",16,36,1,44.44444444444444,16.0
JN Loftie-Eaton,"Tribhuvan University International Cricket Ground, Kirtipur",29,54,4,53.70370370370371,7.25
JN Loftie-Eaton,"United Cricket Club Ground, Windhoek",130,165,3,78.78787878787878,43.333333333333336
JN Loftie-Eaton,"Wanderers Cricket Ground, Windhoek",100,136,3,73.52941176470588,33.333333333333336
JN Malan,"Arun Jaitley Stadium, Delhi",15,27,1,55.55555555555556,15.0
JN Malan,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",22,43,1,51.162790697674424,22.0
JN Malan,Boland Park,0,1,1,0.0,0.0
JN Malan,"Boland Park, Paarl",97,120,2,80.83333333333333,48.5
JN Malan,"Headingley, Leeds",11,18,1,61.111111111111114,11.0
JN Malan,"JSCA International Stadium Complex, Ranchi",25,32,1,78.125,25.0
JN Malan,Mangaung Oval,129,143,0,90.20979020979021,
JN Malan,"Newlands, Cape Town",1,6,1,16.666666666666664,1.0
JN Malan,"Old Trafford, Manchester",0,7,1,0.0,0.0
JN Malan,"R Premadasa Stadium, Colombo",162,192,3,84.375,54.0
JN Malan,"Riverside Ground, Chester-le-Street",57,80,1,71.25,57.0
JN Malan,Senwes Park,23,26,1,88.46153846153845,23.0
JN Malan,"SuperSport Park, Centurion",129,173,4,74.56647398843931,32.25
JN Malan,"The Village, Malahide, Dublin",261,269,1,97.02602230483272,261.0
JN Malan,"The Wanderers Stadium, Johannesburg",26,40,1,65.0,26.0
JN Mohammed,Cobham Oval (New),9,9,1,100.0,9.0
JN Mohammed,County Ground,38,55,1,69.0909090909091,38.0
JN Mohammed,"Darren Sammy National Cricket Stadium, Gros Islet",9,33,2,27.27272727272727,4.5
JN Mohammed,Hagley Oval,19,37,2,51.35135135135135,9.5
JN Mohammed,Kennington Oval,46,76,1,60.526315789473685,46.0
JN Mohammed,"Kensington Oval, Bridgetown",10,26,1,38.46153846153847,10.0
JN Mohammed,"Kensington Oval, Bridgetown, Barbados",13,20,2,65.0,6.5
JN Mohammed,"MA Chidambaram Stadium, Chepauk",2,21,1,9.523809523809524,2.0
JN Mohammed,Old Hararians,0,3,1,0.0,0.0
JN Mohammed,Old Trafford,18,27,1,66.66666666666666,18.0
JN Mohammed,Providence Stadium,173,174,4,99.42528735632183,43.25
JN Mohammed,"Queen's Park Oval, Port of Spain",0,9,1,0.0,0.0
JN Mohammed,R Premadasa Stadium,4,10,1,40.0,4.0
JN Mohammed,"Sabina Park, Kingston",16,39,1,41.02564102564102,16.0
JN Mohammed,Shere Bangla National Stadium,28,64,3,43.75,9.333333333333334
JN Mohammed,Sir Vivian Richards Stadium,21,29,1,72.41379310344827,21.0
JN Mohammed,"Sir Vivian Richards Stadium, North Sound",182,264,3,68.93939393939394,60.666666666666664
JN Mohammed,The Rose Bowl,25,30,1,83.33333333333334,25.0
JN Mohammed,Zahur Ahmed Chowdhury Stadium,17,36,1,47.22222222222222,17.0
JN Rhodes,"Newlands, Cape Town",2,6,1,33.33333333333333,2.0
JNK Shannon,Clontarf Cricket Club Ground,2,8,1,25.0,2.0
JNT Seales,"Brian Lara Stadium, Tarouba, Trinidad",1,9,1,11.11111111111111,1.0
JNT Seales,"Kensington Oval, Bridgetown, Barbados",0,3,1,0.0,0.0
JNT Seales,Multan Cricket Stadium,0,2,0,0.0,
JNT Seales,"Providence Stadium, Guyana",16,23,0,69.56521739130434,
JNT Seales,"Queen's Park Oval, Port of Spain, Trinidad",0,4,1,0.0,0.0
JNT Vare,Harare Sports Club,17,39,2,43.58974358974359,8.5
JNT Vare,ICC Academy,16,24,1,66.66666666666666,16.0
JNT Vare,Old Hararians,1,4,1,25.0,1.0
JNT Vare,Sheikh Zayed Stadium,1,4,1,25.0,1.0
JO Holder,Barabati Stadium,7,4,0,175.0,
JO Holder,Barsapara Cricket Stadium,38,42,1,90.47619047619048,38.0
JO Holder,"Beausejour Stadium, Gros Islet",19,9,0,211.11111111111111,
JO Holder,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,9,14,1,64.28571428571429,9.0
JO Holder,Brabourne Stadium,54,70,0,77.14285714285715,
JO Holder,Buffalo Park,17,24,0,70.83333333333334,
JO Holder,"Buffalo Park, East London",15,21,1,71.42857142857143,15.0
JO Holder,Castle Avenue,5,9,2,55.55555555555556,2.5
JO Holder,Cobham Oval (New),8,14,1,57.14285714285714,8.0
JO Holder,County Ground,34,26,1,130.76923076923077,34.0
JO Holder,"Darren Sammy National Cricket Stadium, Gros Islet",11,11,1,100.0,11.0
JO Holder,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,30,41,2,73.17073170731707,15.0
JO Holder,Eden Park,10,9,1,111.11111111111111,10.0
JO Holder,Greenfield International Stadium,25,33,1,75.75757575757575,25.0
JO Holder,Hagley Oval,47,45,2,104.44444444444446,23.5
JO Holder,Harare Sports Club,182,242,7,75.20661157024794,26.0
JO Holder,Headingley,45,36,2,125.0,22.5
JO Holder,Himachal Pradesh Cricket Association Stadium,11,8,1,137.5,11.0
JO Holder,Kennington Oval,77,62,1,124.19354838709677,77.0
JO Holder,"Kensington Oval, Barbados",19,18,2,105.55555555555556,9.5
JO Holder,"Kensington Oval, Bridgetown",75,87,4,86.20689655172413,18.75
JO Holder,"Kensington Oval, Bridgetown, Barbados",71,119,5,59.66386554621849,14.2
JO Holder,Kingsmead,2,6,1,33.33333333333333,2.0
JO Holder,Maharashtra Cricket Association Stadium,32,39,1,82.05128205128204,32.0
JO Holder,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",3,8,1,37.5,3.0
JO Holder,"Narendra Modi Stadium, Ahmedabad",65,93,3,69.89247311827957,21.666666666666668
JO Holder,"National Cricket Stadium, Grenada",29,36,1,80.55555555555556,29.0
JO Holder,"National Cricket Stadium, St George's",30,19,0,157.89473684210526,
JO Holder,Nehru Stadium,16,27,0,59.25925925925925,
JO Holder,New Wanderers Stadium,21,26,0,80.76923076923077,
JO Holder,Old Hararians,111,108,1,102.77777777777777,111.0
JO Holder,Old Trafford,47,50,2,94.0,23.5
JO Holder,Pallekele International Cricket Stadium,27,25,2,108.0,13.5
JO Holder,Providence Stadium,126,164,7,76.82926829268293,18.0
JO Holder,"Queen's Park Oval, Port of Spain",29,30,2,96.66666666666667,14.5
JO Holder,"Queen's Park Oval, Port of Spain, Trinidad",9,12,0,75.0,
JO Holder,"Queen's Park Oval, Trinidad",27,39,1,69.23076923076923,27.0
JO Holder,Queens Sports Club,71,74,2,95.94594594594594,35.5
JO Holder,R Premadasa Stadium,36,13,0,276.9230769230769,
JO Holder,Riverside Ground,26,28,1,92.85714285714286,26.0
JO Holder,"Sabina Park, Kingston",36,35,1,102.85714285714285,36.0
JO Holder,"Sabina Park, Kingston, Jamaica",60,89,3,67.41573033707866,20.0
JO Holder,"Senwes Park, Potchefstroom",36,43,1,83.72093023255815,36.0
JO Holder,Sharjah Cricket Stadium,32,31,1,103.2258064516129,32.0
JO Holder,Sheikh Zayed Stadium,26,25,1,104.0,26.0
JO Holder,Sinhalese Sports Club Ground,12,10,1,120.0,12.0
JO Holder,Sir Vivian Richards Stadium,16,14,0,114.28571428571428,
JO Holder,"Sir Vivian Richards Stadium, North Sound",36,49,4,73.46938775510205,9.0
JO Holder,St George's Park,13,14,1,92.85714285714286,13.0
JO Holder,SuperSport Park,0,3,1,0.0,0.0
JO Holder,Sydney Cricket Ground,56,48,1,116.66666666666667,56.0
JO Holder,"Takashinga Sports Club, Highfield, Harare",64,45,2,142.22222222222223,32.0
JO Holder,The Cooper Associates County Ground,33,16,1,206.25,33.0
JO Holder,The Rose Bowl,9,10,1,90.0,9.0
JO Holder,"The Village, Malahide",98,101,2,97.02970297029702,49.0
JO Holder,Trent Bridge,51,57,1,89.47368421052632,51.0
JO Holder,"Warner Park, Basseterre",28,45,4,62.22222222222222,7.0
JO Holder,Western Australia Cricket Association Ground,73,118,3,61.86440677966102,24.333333333333332
JO Holder,Westpac Stadium,42,26,1,161.53846153846155,42.0
JO Ngoche,Eden Gardens,9,22,1,40.909090909090914,9.0
JO Ngoche,Feroz Shah Kotla,1,4,0,25.0,
JO Ngoche,Mombasa Sports Club Ground,1,3,1,33.33333333333333,1.0
JO Troughton,"Kennington Oval, London",5,20,1,25.0,5.0
JO Troughton,"Lord's, London",20,26,1,76.92307692307693,20.0
JO Troughton,"Old Trafford, Manchester",11,31,2,35.483870967741936,5.5
JOA Gordon,Bay Oval,4,7,1,57.14285714285714,4.0
JOA Gordon,Hagley Oval,0,4,0,0.0,
JOA Gordon,Maple Leaf North-West Ground,2,14,0,14.285714285714285,
JOA Gordon,"Wanderers Cricket Ground, Windhoek",3,17,3,17.647058823529413,1.0
JP Behrendorff,Adelaide Oval,1,1,0,100.0,
JP Behrendorff,Dubai International Cricket Stadium,6,3,0,200.0,
JP Behrendorff,Edgbaston,1,4,1,25.0,1.0
JP Behrendorff,"Gaddafi Stadium, Lahore",2,8,1,25.0,2.0
JP Behrendorff,Lord's,0,1,1,0.0,0.0
JP Behrendorff,Old Trafford,11,6,0,183.33333333333331,
JP Bray,"Civil Service Cricket Club, Stormont",22,29,1,75.86206896551724,22.0
JP Bray,"Kensington Oval, Bridgetown",32,72,1,44.44444444444444,32.0
JP Bray,"National Cricket Stadium, St George's",20,29,1,68.96551724137932,20.0
JP Bray,Providence Stadium,1,17,3,5.88235294117647,0.3333333333333333
JP Bray,"Sabina Park, Kingston",159,224,3,70.98214285714286,53.0
JP Duminy,Bay Oval,77,89,1,86.51685393258427,77.0
JP Duminy,Bellerive Oval,35,35,1,100.0,35.0
JP Duminy,Boland Park,32,43,3,74.4186046511628,10.666666666666666
JP Duminy,Buffalo Park,97,127,1,76.37795275590551,97.0
JP Duminy,Captain Roop Singh Stadium,0,1,1,0.0,0.0
JP Duminy,Chevrolet Park,25,34,1,73.52941176470588,25.0
JP Duminy,"Civil Service Cricket Club, Stormont",51,75,3,68.0,17.0
JP Duminy,De Beers Diamond Oval,36,47,1,76.59574468085107,36.0
JP Duminy,Diamond Oval,16,29,0,55.172413793103445,
JP Duminy,Dubai International Cricket Stadium,146,181,3,80.66298342541437,48.666666666666664
JP Duminy,Eden Gardens,99,105,2,94.28571428571428,49.5
JP Duminy,Eden Park,48,67,3,71.64179104477611,16.0
JP Duminy,Edgbaston,32,52,2,61.53846153846154,16.0
JP Duminy,Feroz Shah Kotla,42,53,0,79.24528301886792,
JP Duminy,Gaddafi Stadium,44,66,1,66.66666666666666,44.0
JP Duminy,Goodyear Park,60,73,1,82.1917808219178,60.0
JP Duminy,Green Park,15,17,1,88.23529411764706,15.0
JP Duminy,Hagley Oval,34,45,1,75.55555555555556,34.0
JP Duminy,Harare Sports Club,132,179,4,73.74301675977654,33.0
JP Duminy,Headingley,33,51,2,64.70588235294117,16.5
JP Duminy,Holkar Cricket Stadium,36,46,1,78.26086956521739,36.0
JP Duminy,Kennington Oval,165,203,6,81.2807881773399,27.5
JP Duminy,"Kensington Oval, Bridgetown",5,7,1,71.42857142857143,5.0
JP Duminy,Kingsmead,294,418,10,70.33492822966507,29.4
JP Duminy,Lord's,66,86,2,76.74418604651163,33.0
JP Duminy,"MA Chidambaram Stadium, Chepauk",0,4,1,0.0,0.0
JP Duminy,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",29,25,1,115.99999999999999,29.0
JP Duminy,Mangaung Oval,18,41,2,43.90243902439025,9.0
JP Duminy,McLean Park,43,41,1,104.8780487804878,43.0
JP Duminy,Melbourne Cricket Ground,77,111,2,69.36936936936937,38.5
JP Duminy,New Wanderers Stadium,221,209,5,105.74162679425838,44.2
JP Duminy,Newlands,352,430,9,81.86046511627907,39.111111111111114
JP Duminy,OUTsurance Oval,96,99,1,96.96969696969697,96.0
JP Duminy,Old Trafford,14,14,1,100.0,14.0
JP Duminy,Pallekele International Cricket Stadium,251,265,5,94.71698113207547,50.2
JP Duminy,Providence Stadium,36,56,2,64.28571428571429,18.0
JP Duminy,"Punjab Cricket Association Stadium, Mohali",40,18,1,222.22222222222223,40.0
JP Duminy,"Queen's Park Oval, Port of Spain",51,76,1,67.10526315789474,51.0
JP Duminy,Queens Sports Club,89,114,2,78.0701754385965,44.5
JP Duminy,R Premadasa Stadium,61,80,4,76.25,15.25
JP Duminy,"R.Premadasa Stadium, Khettarama",12,13,1,92.3076923076923,12.0
JP Duminy,Rangiri Dambulla International Stadium,85,65,2,130.76923076923077,42.5
JP Duminy,Saurashtra Cricket Association Stadium,14,14,1,100.0,14.0
JP Duminy,Seddon Park,141,150,2,94.0,70.5
JP Duminy,Sedgars Park,24,18,0,133.33333333333331,
JP Duminy,Senwes Park,51,59,1,86.4406779661017,51.0
JP Duminy,Sharjah Cricket Stadium,22,46,2,47.82608695652174,11.0
JP Duminy,Sheikh Zayed Stadium,153,182,3,84.06593406593407,51.0
JP Duminy,Shere Bangla National Stadium,82,157,3,52.22929936305732,27.333333333333332
JP Duminy,Sinhalese Sports Club,0,1,1,0.0,0.0
JP Duminy,"Sir Vivian Richards Stadium, North Sound",15,28,1,53.57142857142857,15.0
JP Duminy,Sophia Gardens,16,29,2,55.172413793103445,8.0
JP Duminy,St George's Park,394,479,9,82.25469728601253,43.77777777777778
JP Duminy,SuperSport Park,394,436,11,90.36697247706422,35.81818181818182
JP Duminy,Sydney Cricket Ground,9,23,1,39.130434782608695,9.0
JP Duminy,The Rose Bowl,17,35,1,48.57142857142857,17.0
JP Duminy,The Wanderers Stadium,10,15,1,66.66666666666666,10.0
JP Duminy,Trent Bridge,8,3,1,266.66666666666663,8.0
JP Duminy,"Vidarbha Cricket Association Stadium, Jamtha",23,21,1,109.52380952380953,23.0
JP Duminy,"Warner Park, Basseterre",51,44,1,115.90909090909092,51.0
JP Duminy,Western Australia Cricket Association Ground,60,43,0,139.53488372093022,
JP Duminy,Westpac Stadium,85,137,3,62.04379562043796,28.333333333333332
JP Duminy,Willowmoore Park,181,167,1,108.38323353293413,181.0
JP Duminy,"Windsor Park, Roseau",32,38,0,84.21052631578947,
JP Duminy,Zahur Ahmed Chowdhury Stadium,51,71,1,71.83098591549296,51.0
JP Faulkner,Adelaide Oval,45,40,1,112.5,45.0
JP Faulkner,Bellerive Oval,51,50,1,102.0,51.0
JP Faulkner,"Brisbane Cricket Ground, Woolloongabba",74,62,1,119.35483870967742,74.0
JP Faulkner,Dubai International Cricket Stadium,26,37,0,70.27027027027027,
JP Faulkner,Eden Park,61,91,2,67.03296703296702,30.5
JP Faulkner,Edgbaston,60,54,1,111.11111111111111,60.0
JP Faulkner,Harare Sports Club,54,59,2,91.52542372881356,27.0
JP Faulkner,JSCA International Stadium Complex,23,29,0,79.3103448275862,
JP Faulkner,Kennington Oval,17,14,1,121.42857142857142,17.0
JP Faulkner,M Chinnaswamy Stadium,116,75,1,154.66666666666666,116.0
JP Faulkner,"MA Chidambaram Stadium, Chepauk",32,26,0,123.07692307692308,
JP Faulkner,Maharashtra Cricket Association Stadium,27,22,1,122.72727272727273,27.0
JP Faulkner,Manuka Oval,2,4,2,50.0,1.0
JP Faulkner,Melbourne Cricket Ground,127,114,2,111.40350877192982,63.5
JP Faulkner,Old Trafford,18,11,1,163.63636363636365,18.0
JP Faulkner,Pallekele International Cricket Stadium,8,15,0,53.333333333333336,
JP Faulkner,"Punjab Cricket Association Stadium, Mohali",64,30,0,213.33333333333334,
JP Faulkner,R Premadasa Stadium,18,27,1,66.66666666666666,18.0
JP Faulkner,Rangiri Dambulla International Stadium,4,14,1,28.57142857142857,4.0
JP Faulkner,Seddon Park,0,3,1,0.0,0.0
JP Faulkner,Sharjah Cricket Stadium,11,21,1,52.38095238095239,11.0
JP Faulkner,Sheikh Zayed Stadium,33,43,2,76.74418604651163,16.5
JP Faulkner,Sophia Gardens,1,3,0,33.33333333333333,
JP Faulkner,Sydney Cricket Ground,34,25,4,136.0,8.5
JP Faulkner,The Rose Bowl,10,20,1,50.0,10.0
JP Faulkner,"Vidarbha Cricket Association Stadium, Jamtha",12,17,1,70.58823529411765,12.0
JP Faulkner,"Warner Park, Basseterre",5,5,0,100.0,
JP Faulkner,Western Australia Cricket Association Ground,99,113,3,87.61061946902655,33.0
JP Greaves,"Sabina Park, Kingston, Jamaica",29,91,3,31.868131868131865,9.666666666666666
JP Inglis,"Cazaly's Stadium, Cairns",10,16,1,62.5,10.0
JP Inglis,"Holkar Cricket Stadium, Indore",6,9,1,66.66666666666666,6.0
JP Inglis,"Mangaung Oval, Bloemfontein",51,42,2,121.42857142857142,25.5
JP Inglis,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",45,45,1,100.0,45.0
JP Inglis,"R Premadasa Stadium, Colombo",5,10,1,50.0,5.0
JP Inglis,"The Wanderers Stadium, Johannesburg",0,4,1,0.0,0.0
JP Inglis,"Wankhede Stadium, Mumbai",26,27,1,96.29629629629629,26.0
JP Kotze,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),55,70,3,78.57142857142857,18.333333333333332
JP Kotze,Central Broward Regional Park Stadium Turf Ground,85,127,3,66.92913385826772,28.333333333333332
JP Kotze,Wanderers Cricket Ground,23,32,1,71.875,23.0
JP Maher,Adelaide Oval,0,7,1,0.0,0.0
JP Maher,"Bellerive Oval, Hobart",49,49,0,100.0,
JP Maher,"Brisbane Cricket Ground, Woolloongabba, Brisbane",30,44,1,68.18181818181817,30.0
JP Maher,"New Wanderers Stadium, Johannesburg",9,19,1,47.368421052631575,9.0
JP Maher,"Queen's Park (New), St George's, Grenada",19,41,1,46.34146341463415,19.0
JP Maher,Sydney Cricket Ground,15,27,1,55.55555555555556,15.0
JPR Lamsam,National Stadium,16,30,1,53.333333333333336,16.0
JR Hazlewood,Adelaide Oval,10,13,0,76.92307692307693,
JR Hazlewood,Bellerive Oval,0,2,0,0.0,
JR Hazlewood,Boland Park,1,4,1,25.0,1.0
JR Hazlewood,"Cazaly's Stadium, Cairns",23,16,0,143.75,
JR Hazlewood,Edgbaston,1,5,0,20.0,
JR Hazlewood,"Holkar Cricket Stadium, Indore",23,16,1,143.75,23.0
JR Hazlewood,"Kensington Oval, Bridgetown, Barbados",1,2,0,50.0,
JR Hazlewood,M.Chinnaswamy Stadium,1,2,0,50.0,
JR Hazlewood,Manuka Oval,7,7,0,100.0,
JR Hazlewood,Melbourne Cricket Ground,0,3,0,0.0,
JR Hazlewood,Old Trafford,7,10,0,70.0,
