striker,bowler,runs_scored,balls_faced,dismissals,strike_rate,average
A Balbirnie,PA Desai,3,4,0,75.0,
A Balbirnie,PJ Cummins,2,5,1,40.0,2.0
A Balbirnie,PM Seelaar,16,23,0,69.56521739130434,
A Balbirnie,PWH de Silva,0,2,1,0.0,0.0
A Balbirnie,Qadeer Ahmed,11,21,1,52.38095238095239,11.0
A Balbirnie,R Ashwin,8,8,1,100.0,8.0
A Balbirnie,R Ngarava,21,30,1,70.0,21.0
A Balbirnie,R Shepherd,18,25,1,72.0,18.0
A Balbirnie,RA Jadeja,7,6,0,116.66666666666667,
A Balbirnie,RD Berrington,6,18,1,33.33333333333333,6.0
A Balbirnie,RJW Topley,3,13,0,23.076923076923077,
A Balbirnie,RL Chase,42,41,1,102.4390243902439,42.0
A Balbirnie,RM Haq,16,19,1,84.21052631578947,16.0
A Balbirnie,RML Taylor,3,5,0,60.0,
A Balbirnie,RP Burl,40,40,0,100.0,
A Balbirnie,RR Rossouw,7,5,0,140.0,
A Balbirnie,Rahat Ali,2,2,0,100.0,
A Balbirnie,Rahmat Shah,8,9,0,88.88888888888889,
A Balbirnie,Rashid Khan,111,157,3,70.70063694267516,37.0
A Balbirnie,Rohan Mustafa,63,72,0,87.5,
A Balbirnie,Rubel Hossain,1,3,0,33.33333333333333,
A Balbirnie,S Mahmood,12,20,0,60.0,
A Balbirnie,SC Kuggeleijn,12,16,0,75.0,
A Balbirnie,SC Williams,88,75,1,117.33333333333333,88.0
A Balbirnie,SF Mire,7,12,1,58.333333333333336,7.0
A Balbirnie,SG Whittingham,16,17,1,94.11764705882352,16.0
A Balbirnie,SJ Cameron,8,14,0,57.14285714285714,
A Balbirnie,SK Raina,3,4,0,75.0,
A Balbirnie,SM Sharif,46,57,1,80.7017543859649,46.0
A Balbirnie,SM Sharma,11,14,0,78.57142857142857,
A Balbirnie,SN Netravalkar,3,9,0,33.33333333333333,
A Balbirnie,SR Watson,1,1,0,100.0,
A Balbirnie,SS Cottrell,37,36,0,102.77777777777777,
A Balbirnie,ST Finn,0,11,0,0.0,
A Balbirnie,ST Gabriel,16,28,1,57.14285714285714,16.0
A Balbirnie,Samiullah Shenwari,44,41,0,107.31707317073172,
A Balbirnie,Shahid Afridi,8,18,0,44.44444444444444,
A Balbirnie,Shakib Al Hasan,31,32,1,96.875,31.0
A Balbirnie,Shapoor Zadran,23,20,0,114.99999999999999,
A Balbirnie,Sharafuddin Ashraf,5,16,0,31.25,
A Balbirnie,Shoriful Islam,15,21,1,71.42857142857143,15.0
A Balbirnie,Sikandar Raza,53,66,0,80.3030303030303,
A Balbirnie,Steven Ryan Taylor,10,7,0,142.85714285714286,
A Balbirnie,T Mupariwa,13,10,1,130.0,13.0
A Balbirnie,T Panyangara,27,15,0,180.0,
A Balbirnie,T Shamsi,36,58,0,62.06896551724138,
A Balbirnie,T van der Gugten,14,24,0,58.333333333333336,
A Balbirnie,TB Sole,6,7,1,85.71428571428571,6.0
A Balbirnie,TK Curran,39,42,1,92.85714285714286,39.0
A Balbirnie,TL Chatara,17,33,1,51.515151515151516,17.0
A Balbirnie,TS Chisoro,1,6,0,16.666666666666664,
A Balbirnie,TT Bresnan,0,3,0,0.0,
A Balbirnie,Taijul Islam,2,3,0,66.66666666666666,
A Balbirnie,Taskin Ahmed,0,15,2,0.0,0.0
A Balbirnie,Usman Rafiq,3,5,0,60.0,
A Balbirnie,VJ Kingma,11,18,1,61.111111111111114,11.0
A Balbirnie,VM Nyauchi,27,19,0,142.10526315789474,
A Balbirnie,W Madhevere,15,19,1,78.94736842105263,15.0
A Balbirnie,WP Masakadza,44,43,1,102.32558139534885,44.0
A Balbirnie,Wahab Riaz,1,5,0,20.0,
A Balbirnie,Zahir Khan,18,31,0,58.06451612903226,
A Balbirnie,Zahoor Khan,41,53,1,77.35849056603774,41.0
A Balbirnie,Zeeshan Maqsood,2,8,1,25.0,2.0
A Bohara,Aqib Ilyas,6,6,0,100.0,
A Bohara,Bilal Khan,1,1,0,100.0,
A Bohara,J Theron,1,3,0,33.33333333333333,
A Bohara,SN Netravalkar,4,3,0,133.33333333333331,
A Bohara,Zeeshan Maqsood,1,1,0,100.0,
A Codrington,AO Suji,4,3,0,133.33333333333331,
A Codrington,Alok Kapali,5,19,0,26.31578947368421,
A Codrington,CRD Fernando,0,3,0,0.0,
A Codrington,DL Vettori,1,5,0,20.0,
A Codrington,JDP Oram,6,14,1,42.857142857142854,6.0
A Codrington,M Muralitharan,0,6,1,0.0,0.0
A Codrington,Manjural Islam,5,7,1,71.42857142857143,5.0
A Codrington,Mashrafe Mortaza,6,6,0,100.0,
A Codrington,Mohammad Rafique,0,1,0,0.0,
A Codrington,PJ Ongondo,0,1,1,0.0,0.0
A Codrington,SE Bond,0,3,0,0.0,
A Codrington,TM Odoyo,6,10,1,60.0,6.0
A Codrington,VC Drakes,0,1,1,0.0,0.0
A Dananjaya,A Nortje,2,3,1,66.66666666666666,2.0
A Dananjaya,AG Cremer,2,9,0,22.22222222222222,
A Dananjaya,AL Phehlukwayo,6,7,1,85.71428571428571,6.0
A Dananjaya,AR Patel,1,5,0,20.0,
A Dananjaya,B Kumar,4,8,0,50.0,
A Dananjaya,B Muzarabani,3,7,0,42.857142857142854,
A Dananjaya,CR Woakes,21,14,1,150.0,21.0
A Dananjaya,HH Pandya,1,6,0,16.666666666666664,
A Dananjaya,Hasan Ali,7,11,2,63.63636363636363,3.5
A Dananjaya,Imad Wasim,9,12,0,75.0,
A Dananjaya,Imran Tahir,3,4,0,75.0,
A Dananjaya,JJ Bumrah,18,21,3,85.71428571428571,6.0
A Dananjaya,JP Duminy,20,29,0,68.96551724137932,
A Dananjaya,Junaid Khan,6,3,0,200.0,
A Dananjaya,K Rabada,11,25,2,44.0,5.5
A Dananjaya,KA Maharaj,1,2,0,50.0,
A Dananjaya,Kuldeep Yadav,4,12,1,33.33333333333333,4.0
A Dananjaya,L Ngidi,7,6,0,116.66666666666667,
A Dananjaya,MA Wood,9,6,0,150.0,
A Dananjaya,MN Waller,4,8,1,50.0,4.0
A Dananjaya,Mashrafe Mortaza,5,5,0,100.0,
A Dananjaya,Mohammad Hafeez,5,19,0,26.31578947368421,
A Dananjaya,Mohammad Nabi,0,4,1,0.0,0.0
A Dananjaya,Mujeeb Ur Rahman,2,6,0,33.33333333333333,
A Dananjaya,Mustafizur Rahman,3,7,1,42.857142857142854,3.0
A Dananjaya,Nasir Hossain,9,6,0,150.0,
A Dananjaya,OP Stone,6,6,0,100.0,
A Dananjaya,PWA Mulder,8,6,0,133.33333333333331,
A Dananjaya,RD Chahar,5,2,0,250.0,
A Dananjaya,Rubel Hossain,9,6,1,150.0,9.0
A Dananjaya,Rumman Raees,19,19,0,100.0,
A Dananjaya,SC Williams,1,3,0,33.33333333333333,
A Dananjaya,Shadab Khan,18,36,1,50.0,18.0
A Dananjaya,Shakib Al Hasan,5,9,0,55.55555555555556,
A Dananjaya,Shoaib Malik,3,7,0,42.857142857142854,
A Dananjaya,Sikandar Raza,3,8,0,37.5,
A Dananjaya,Soumya Sarkar,0,1,1,0.0,0.0
A Dananjaya,T Shamsi,15,31,2,48.38709677419355,7.5
A Dananjaya,TK Curran,21,15,0,140.0,
A Dananjaya,TL Chatara,2,5,1,40.0,2.0
A Dananjaya,Usman Shinwari,3,8,0,37.5,
A Dananjaya,Washington Sundar,6,8,0,75.0,
A Dananjaya,YS Chahal,4,6,1,66.66666666666666,4.0
A Dutt,A Neill,0,6,0,0.0,
A Dutt,A Phillip,2,3,0,66.66666666666666,
A Dutt,AC Evans,2,5,1,40.0,2.0
A Dutt,AK Markram,10,10,0,100.0,
A Dutt,AS Joseph,1,3,2,33.33333333333333,0.5
A Dutt,Azmatullah Omarzai,2,5,0,40.0,
A Dutt,DAJ Bracewell,1,9,0,11.11111111111111,
A Dutt,DJ Willey,0,3,1,0.0,0.0
A Dutt,DM de Silva,2,5,0,40.0,
A Dutt,Haris Rauf,1,1,0,100.0,
A Dutt,IS Sodhi,2,12,0,16.666666666666664,
A Dutt,JNT Seales,0,2,0,0.0,
A Dutt,JO Holder,11,5,0,220.00000000000003,
A Dutt,KA Jamieson,1,7,1,14.285714285714285,1.0
A Dutt,M Theekshana,0,8,1,0.0,0.0
A Dutt,MD Shanaka,3,4,1,75.0,3.0
A Dutt,MG Bracewell,13,11,0,118.18181818181819,
A Dutt,MJ Henry,0,1,1,0.0,0.0
A Dutt,Mohammad Nawaz (3),1,2,1,50.0,1.0
A Dutt,Mohammad Wasim,4,8,1,50.0,4.0
A Dutt,Naseem Shah,6,5,0,120.0,
A Dutt,PWH de Silva,2,10,0,20.0,
A Dutt,RD Berrington,1,4,0,25.0,
A Dutt,RJW Topley,0,2,1,0.0,0.0
A Dutt,RL Chase,5,4,0,125.0,
A Dutt,Rashid Khan,2,4,0,50.0,
A Dutt,SC Williams,4,4,0,100.0,
A Dutt,SH Lewis,1,2,0,50.0,
A Dutt,SM Curran,0,3,0,0.0,
A Dutt,SM Sharif,6,6,0,100.0,
A Dutt,SSB Magala,0,1,0,0.0,
A Dutt,Sikandar Raza,8,8,0,100.0,
A Dutt,T Shamsi,6,16,1,37.5,6.0
A Dutt,TL Chatara,3,3,1,100.0,3.0
A Flintoff,A Kumble,20,11,0,181.8181818181818,
A Flintoff,A Nehra,4,13,0,30.76923076923077,
A Flintoff,A Nel,34,31,0,109.6774193548387,
A Flintoff,A Symonds,35,37,0,94.5945945945946,
A Flintoff,AB Agarkar,18,27,2,66.66666666666666,9.0
A Flintoff,AC Botha,4,6,0,66.66666666666666,
A Flintoff,AJ Bichel,2,8,1,25.0,2.0
A Flintoff,AJ Hall,10,14,2,71.42857142857143,5.0
A Flintoff,AM Blignaut,44,30,1,146.66666666666666,44.0
A Flintoff,AR White,3,8,0,37.5,
A Flintoff,Abdul Razzaq,36,42,1,85.71428571428571,36.0
A Flintoff,Abdur Razzak,5,5,0,100.0,
A Flintoff,Alok Kapali,4,5,0,80.0,
A Flintoff,Arshad Khan,4,21,0,19.047619047619047,
A Flintoff,Azhar Mahmood,16,18,0,88.88888888888889,
A Flintoff,B Lee,72,77,4,93.5064935064935,18.0
A Flintoff,BA Williams,7,7,0,100.0,
A Flintoff,CD Collymore,3,6,0,50.0,
A Flintoff,CD McMillan,23,24,0,95.83333333333334,
A Flintoff,CH Gayle,44,58,2,75.86206896551724,22.0
A Flintoff,CL White,15,18,1,83.33333333333334,15.0
A Flintoff,CRD Fernando,2,6,1,33.33333333333333,2.0
A Flintoff,D Langford-Smith,8,6,0,133.33333333333331,
A Flintoff,DA Marillier,12,21,1,57.14285714285714,12.0
A Flintoff,DB Kotze,3,9,0,33.33333333333333,
A Flintoff,DJ Bravo,44,40,1,110.00000000000001,44.0
A Flintoff,DL Vettori,23,43,2,53.48837209302325,11.5
A Flintoff,DLS van Bunge,0,2,1,0.0,0.0
A Flintoff,DNT Zoysa,20,11,0,181.8181818181818,
A Flintoff,DPMD Jayawardene,1,2,0,50.0,
A Flintoff,DR Smith,50,40,0,125.0,
A Flintoff,DS Lehmann,14,26,0,53.84615384615385,
A Flintoff,DT Hondo,3,8,0,37.5,
A Flintoff,DT Johnston,2,3,1,66.66666666666666,2.0
A Flintoff,DW Steyn,41,27,1,151.85185185185185,41.0
A Flintoff,Danish Kaneria,23,22,0,104.54545454545455,
A Flintoff,EC Rainsford,1,2,0,50.0,
A Flintoff,G Snyman,2,4,1,50.0,2.0
A Flintoff,GB Hogg,53,98,2,54.08163265306123,26.5
A Flintoff,GD McGrath,18,51,1,35.294117647058826,18.0
A Flintoff,GW Flower,2,3,0,66.66666666666666,
A Flintoff,HH Streak,9,27,0,33.33333333333333,
A Flintoff,Hannan Sarkar,12,2,0,600.0,
A Flintoff,Harbhajan Singh,81,115,1,70.43478260869566,81.0
A Flintoff,I Sharma,8,11,2,72.72727272727273,4.0
A Flintoff,IDR Bradshaw,18,19,1,94.73684210526315,18.0
A Flintoff,IK Pathan,22,29,1,75.86206896551724,22.0
A Flintoff,J Botha,30,35,0,85.71428571428571,
A Flintoff,J Srinath,11,6,1,183.33333333333331,11.0
A Flintoff,JE Taylor,15,14,0,107.14285714285714,
A Flintoff,JH Kallis,36,36,1,100.0,36.0
A Flintoff,JN Gillespie,13,21,0,61.904761904761905,
A Flintoff,JS Patel,15,17,0,88.23529411764706,
A Flintoff,Jamaluddin Ahmed,18,13,0,138.46153846153845,
A Flintoff,KA Pollard,1,3,1,33.33333333333333,1.0
A Flintoff,KADM Fernando,1,2,0,50.0,
A Flintoff,KJ O'Brien,6,4,0,150.0,
A Flintoff,Khaled Mahmud,16,12,0,133.33333333333331,
A Flintoff,L Balaji,29,12,0,241.66666666666666,
A Flintoff,LS Baker,0,3,0,0.0,
A Flintoff,M Dillon,2,2,0,100.0,
A Flintoff,M Morkel,19,17,0,111.76470588235294,
A Flintoff,M Muralitharan,0,1,0,0.0,
A Flintoff,M Ntini,31,20,0,155.0,
A Flintoff,M van Jaarsveld,3,9,0,33.33333333333333,
A Flintoff,MEK Hussey,7,5,0,140.0,
A Flintoff,MF Maharoof,2,7,0,28.57142857142857,
A Flintoff,MG Johnson,36,44,1,81.81818181818183,36.0
A Flintoff,MJ Clarke,5,3,0,166.66666666666669,
A Flintoff,MM Patel,11,10,0,110.00000000000001,
A Flintoff,MR Gillespie,9,7,0,128.57142857142858,
A Flintoff,MS Kasprowicz,6,15,1,40.0,6.0
A Flintoff,Manjural Islam Rana,52,52,0,100.0,
A Flintoff,Mohammad Hafeez,3,8,1,37.5,3.0
A Flintoff,Mohammad Rafique,74,78,2,94.87179487179486,37.0
A Flintoff,Mohammad Sami,5,14,0,35.714285714285715,
A Flintoff,Mushfiqur Rahman,23,13,0,176.9230769230769,
A Flintoff,N Boje,8,10,0,80.0,
A Flintoff,NJ Astle,1,3,0,33.33333333333333,
A Flintoff,NW Bracken,25,25,1,100.0,25.0
A Flintoff,Naved-ul-Hasan,32,26,1,123.07692307692308,32.0
A Flintoff,PP Chawla,6,6,0,100.0,
A Flintoff,R Rampaul,28,22,0,127.27272727272727,
A Flintoff,RJ van Vuuren,7,4,0,175.0,
A Flintoff,RP Singh,21,16,0,131.25,
A Flintoff,RR Powar,7,15,3,46.666666666666664,2.3333333333333335
A Flintoff,RR Sarwan,8,9,1,88.88888888888889,8.0
A Flintoff,RS Gavaskar,12,11,0,109.09090909090908,
A Flintoff,RW Price,9,26,0,34.61538461538461,
A Flintoff,S Sreesanth,16,6,0,266.66666666666663,
A Flintoff,SB Styris,11,10,0,110.00000000000001,
A Flintoff,SC Ganguly,20,14,0,142.85714285714286,
A Flintoff,SE Bond,29,26,2,111.53846153846155,14.5
A Flintoff,SF Burger,9,7,0,128.57142857142858,
A Flintoff,SJ Benn,2,3,0,66.66666666666666,
A Flintoff,SK Warne,9,10,0,90.0,
A Flintoff,SM Ervine,14,22,0,63.63636363636363,
A Flintoff,SM Pollock,2,3,0,66.66666666666666,
A Flintoff,SR Clark,19,13,0,146.15384615384613,
A Flintoff,SR Watson,37,44,3,84.0909090909091,12.333333333333334
A Flintoff,ST Jayasuriya,18,18,0,100.0,
A Flintoff,SW Tait,2,8,0,25.0,
A Flintoff,Saqlain Mushtaq,0,2,1,0.0,0.0
A Flintoff,Shahid Afridi,34,48,0,70.83333333333334,
A Flintoff,Shakib Al Hasan,3,4,0,75.0,
A Flintoff,Shoaib Akhtar,20,23,0,86.95652173913044,
A Flintoff,Shoaib Malik,39,46,0,84.78260869565217,
A Flintoff,T Panyangara,5,6,1,83.33333333333334,5.0
A Flintoff,TJ Friend,13,7,0,185.71428571428572,
A Flintoff,TL Best,18,18,0,100.0,
A Flintoff,TM Dilshan,7,12,1,58.333333333333336,7.0
A Flintoff,Tapash Baisya,15,9,0,166.66666666666669,
A Flintoff,UDU Chandana,34,29,0,117.24137931034481,
A Flintoff,Umar Gul,14,20,0,70.0,
A Flintoff,V Sehwag,28,28,0,100.0,
A Flintoff,VD Philander,28,33,0,84.84848484848484,
A Flintoff,WB Rankin,4,7,0,57.14285714285714,
A Flintoff,WK McCallan,16,30,0,53.333333333333336,
A Flintoff,WPUJC Vaas,24,18,2,133.33333333333331,12.0
A Flintoff,WW Hinds,0,1,1,0.0,0.0
A Flintoff,YK Pathan,0,1,1,0.0,0.0
A Flintoff,Yasir Arafat,16,11,1,145.45454545454547,16.0
A Flintoff,Yuvraj Singh,46,58,1,79.3103448275862,46.0
A Flintoff,Z Khan,26,22,1,118.18181818181819,26.0
A Flower,A Nehra,7,9,0,77.77777777777779,
A Flower,A Symonds,18,29,0,62.06896551724138,
A Flower,AJ Burger,4,2,1,200.0,4.0
A Flower,AR Adams,12,20,1,60.0,12.0
A Flower,AY Karim,7,12,1,58.333333333333336,7.0
A Flower,B Lee,17,25,0,68.0,
A Flower,CL Cairns,4,10,0,40.0,
A Flower,CO Obuya,15,21,0,71.42857142857143,
A Flower,DB Kotze,22,15,0,146.66666666666666,
A Flower,DLS van Bunge,14,11,0,127.27272727272727,
A Flower,E Schiferli,3,8,1,37.5,3.0
A Flower,GB Hogg,5,6,2,83.33333333333334,2.5
A Flower,GD McGrath,2,11,0,18.181818181818183,
A Flower,Harbhajan Singh,4,9,1,44.44444444444444,4.0
A Flower,J Srinath,7,26,0,26.923076923076923,
A Flower,JDP Oram,13,19,0,68.42105263157895,
A Flower,JF Kloppenburg,15,20,0,75.0,
A Flower,JJ Esmeijer,13,14,0,92.85714285714286,
A Flower,JL Louw,12,9,0,133.33333333333331,
A Flower,JN Gillespie,20,21,0,95.23809523809523,
A Flower,LJ Burger,1,3,0,33.33333333333333,
A Flower,M Muralitharan,7,8,0,87.5,
A Flower,MA Suji,9,24,0,37.5,
A Flower,PA de Silva,11,20,1,55.00000000000001,11.0
A Flower,PJ Ongondo,11,20,0,55.00000000000001,
A Flower,PW Gunaratne,7,8,0,87.5,
A Flower,RP Lefebvre,3,9,0,33.33333333333333,
A Flower,SE Bond,8,18,0,44.44444444444444,
A Flower,ST Jayasuriya,12,14,0,85.71428571428571,
A Flower,TBM de Leede,23,11,0,209.0909090909091,
A Flower,TM Odoyo,21,25,1,84.0,21.0
A Flower,WPUJC Vaas,1,1,0,100.0,
A Flower,Z Khan,4,14,0,28.57142857142857,
A Johnson,Ali Khan,5,7,0,71.42857142857143,
A Johnson,B Shikongo,6,5,0,120.0,
A Johnson,CA Soper,10,11,0,90.9090909090909,
A Johnson,J Kariko,14,13,1,107.6923076923077,14.0
A Johnson,Jasdeep Singh,17,15,0,113.33333333333333,
A Johnson,Junaid Siddique (2),4,4,1,100.0,4.0
A Johnson,MG Erasmus,5,2,0,250.0,
A Johnson,N Vanua,16,11,0,145.45454545454547,
A Johnson,NK Patel,6,3,1,200.0,6.0
A Johnson,NP Kenjige,9,6,0,150.0,
A Johnson,R Trumpelmann,4,6,1,66.66666666666666,4.0
A Johnson,SI Kamea,13,14,0,92.85714285714286,
A Johnson,SN Netravalkar,10,21,0,47.61904761904761,
A Kumble,A Symonds,1,4,0,25.0,
A Kumble,AF Giles,2,9,0,22.22222222222222,
A Kumble,AG Wharf,5,7,0,71.42857142857143,
A Kumble,AJ Hall,0,3,1,0.0,0.0
A Kumble,AR Adams,3,25,2,12.0,1.5
A Kumble,B Lee,5,8,1,62.5,5.0
A Kumble,BA Williams,5,4,1,125.0,5.0
A Kumble,D Gough,4,8,1,50.0,4.0
A Kumble,DJ Bravo,2,5,0,40.0,
A Kumble,DL Vettori,1,10,0,10.0,
A Kumble,DR Tuffey,9,13,0,69.23076923076923,
A Kumble,DS Lehmann,5,12,0,41.66666666666667,
A Kumble,GB Hogg,4,10,1,40.0,4.0
A Kumble,JE Taylor,1,1,0,100.0,
A Kumble,JH Kallis,10,21,1,47.61904761904761,10.0
A Kumble,JM Kemp,5,7,0,71.42857142857143,
A Kumble,JN Gillespie,3,10,0,30.0,
A Kumble,KD Mills,4,7,0,57.14285714285714,
A Kumble,M Ntini,0,2,1,0.0,0.0
A Kumble,MF Maharoof,1,1,0,100.0,
A Kumble,MJ Clarke,4,4,1,100.0,4.0
A Kumble,MN Samuels,0,3,0,0.0,
A Kumble,N Boje,11,16,0,68.75,
A Kumble,NW Bracken,2,6,0,33.33333333333333,
A Kumble,RP Lefebvre,4,4,0,100.0,
A Kumble,SB Styris,6,26,0,23.076923076923077,
A Kumble,SJ Harmison,3,5,0,60.0,
A Kumble,SL Malinga,1,4,0,25.0,
A Kumble,SM Pollock,1,20,1,5.0,1.0
A Kumble,Shahid Afridi,1,2,0,50.0,
A Kumble,TBM de Leede,5,4,1,125.0,5.0
A Maregwede,AJ Hall,8,14,0,57.14285714285714,
A Maregwede,AM Bacher,5,15,1,33.33333333333333,5.0
A Maregwede,CD Collymore,0,3,0,0.0,
A Maregwede,CH Gayle,0,2,1,0.0,0.0
A Maregwede,DS Lehmann,5,9,1,55.55555555555556,5.0
A Maregwede,GB Hogg,9,14,0,64.28571428571429,
A Maregwede,GD McGrath,4,6,0,66.66666666666666,
A Maregwede,HMRKB Herath,5,13,0,38.46153846153847,
A Maregwede,JA Morkel,5,13,1,38.46153846153847,5.0
A Maregwede,JM Kemp,2,2,0,100.0,
A Maregwede,JN Gillespie,5,9,2,55.55555555555556,2.5
A Maregwede,KMDN Kulasekara,5,4,0,125.0,
A Maregwede,M Muralitharan,11,9,0,122.22222222222223,
A Maregwede,M Ntini,1,7,0,14.285714285714285,
A Maregwede,MS Kasprowicz,1,3,0,33.33333333333333,
A Maregwede,N Boje,8,12,0,66.66666666666666,
